Generation,PID, Epoch, Training Loss, Validation Loss,Best loss(Generation), Accuracy,EarlyStopCount,Runtime
5,5,9,0.27263627,0.270158,0.270158,0.2797,   2/  3,3.73697853
5,5,10,0.27370855,0.27115964,0.270158,0.2737,   3/  3,3.75108671
5,6,0,0.34775454,0.32497982,0.32497982,0.1135,   0/  3,3.73681903
5,6,1,0.32504895,0.3250495,0.32497982,0.1028,   1/  3,3.74361873
5,6,2,0.32505438,0.32508881,0.32497982,0.1135,   2/  3,3.75103498
5,6,3,0.32505218,0.32498805,0.32497982,0.1135,   3/  3,3.74376225
5,7,0,0.38585173,0.32505167,0.32505167,0.1135,   0/  3,3.77181292
5,7,1,0.32496793,0.32492642,0.32492642,0.1135,   0/  3,3.78715181
5,7,2,0.32496104,0.32491635,0.32491635,0.1135,   0/  3,3.78724289
5,7,3,0.32495599,0.32492167,0.32491635,0.1135,   1/  3,3.78781486
5,7,4,0.32495517,0.32491955,0.32491635,0.1135,   2/  3,3.78774214
5,7,5,0.32495436,0.32491064,0.32491064,0.1135,   2/  3,3.79167962
5,7,6,0.3249605,0.32490872,0.32490872,0.1135,   2/  3,3.79406857
5,7,7,0.32495365,0.32491555,0.32490872,0.1135,   3/  3,3.7889595
5,8,0,0.38481358,0.32503054,0.32503054,0.1135,   0/  3,3.04725742
5,8,1,0.32496432,0.32494476,0.32494476,0.1135,   0/  3,3.05058742
5,8,2,0.3249572,0.32493795,0.32493795,0.1135,   0/  3,3.05336809
5,8,3,0.32494837,0.32495124,0.32493795,0.1135,   1/  3,3.04710507
5,8,4,0.32496228,0.32491519,0.32491519,0.1135,   1/  3,3.04971075
5,8,5,0.32495688,0.32492078,0.32491519,0.1135,   2/  3,3.04900146
5,8,6,0.32495362,0.32494242,0.32491519,0.1135,   3/  3,3.04521108
5,9,0,0.37570081,0.32497808,0.32497808,0.1135,   0/  3,3.78243566
5,9,1,0.32496156,0.32491708,0.32491708,0.1135,   0/  3,3.79657674
5,9,2,0.3249503,0.32494476,0.32491708,0.1135,   1/  3,3.79916573
5,9,3,0.32495208,0.32490224,0.32490224,0.1135,   1/  3,3.79577255
5,9,4,0.32495535,0.3249335,0.32490224,0.1135,   2/  3,3.80131197
5,9,5,0.32495996,0.32491672,0.32490224,0.1135,   3/  3,3.79930401
6,0,0,0.39206704,0.32506866,0.32506866,0.1135,   0/  3,3.14598894
6,0,1,0.32496883,0.32491897,0.32491897,0.1135,   0/  3,3.15888381
6,0,2,0.32495679,0.32492488,0.32491897,0.1135,   1/  3,3.15516186
6,0,3,0.32495487,0.32491856,0.32491856,0.1135,   1/  3,3.15779591
6,0,4,0.3249603,0.32490509,0.32490509,0.1135,   1/  3,3.16167688
6,0,5,0.32495254,0.32491585,0.32490509,0.1135,   2/  3,3.15451622
6,0,6,0.32495712,0.32492747,0.32490509,0.1135,   3/  3,3.15899777
6,1,0,0.37411102,0.32498291,0.32498291,0.1135,   0/  3,3.75235868
6,1,1,0.32496157,0.32492903,0.32492903,0.1135,   0/  3,3.75941038
6,1,2,0.32495746,0.32492179,0.32492179,0.1135,   0/  3,3.76428223
6,1,3,0.32495477,0.32490932,0.32490932,0.1135,   0/  3,3.7633462
6,1,4,0.32495584,0.32491138,0.32490932,0.1135,   1/  3,3.76109815
6,1,5,0.32495282,0.32491734,0.32490932,0.1135,   2/  3,3.76344657
6,1,6,0.32496351,0.32490792,0.32490792,0.1135,   2/  3,3.75421524
6,1,7,0.32495665,0.32491039,0.32490792,0.1135,   3/  3,3.76212287
6,2,0,0.33760915,0.32501391,0.32501391,0.1135,   0/  3,3.72096944
