Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
7,9,5,0.10135808,0.10188093,0.10013649,0.8155,   1/  3,3.86959863
7,9,6,0.10017288,0.09953627,0.09953627,0.8257,   1/  3,3.84995461
7,9,7,0.0988587,0.10328593,0.09953627,0.8129,   2/  3,3.85453486
7,9,8,0.09712789,0.10083458,0.09953627,0.8229,   3/  3,3.86798525
8,0,0,0.33874712,0.32522067,0.32522067,0.1028,   0/  3,3.49943566
8,0,1,0.32511585,0.32502283,0.32502283,0.1135,   0/  3,3.5195477
8,0,2,0.32508778,0.3251198,0.32502283,0.1028,   1/  3,3.5247581
8,0,3,0.32508159,0.32509063,0.32502283,0.1135,   2/  3,3.51956296
8,0,4,0.32509375,0.32509166,0.32502283,0.1028,   3/  3,3.52001953
8,1,0,0.2901102,0.24536799,0.24536799,0.4312,   0/  3,3.54103804
8,1,1,0.23449848,0.21740859,0.21740859,0.4974,   0/  3,3.56177759
8,1,2,0.21387636,0.20872294,0.20872294,0.507,   0/  3,3.56623077
8,1,3,0.20109238,0.19357437,0.19357437,0.5633,   0/  3,3.56192374
8,1,4,0.19493672,0.1925071,0.1925071,0.5598,   0/  3,3.56105161
8,1,5,0.19270064,0.19398067,0.1925071,0.5585,   1/  3,3.56570101
8,1,6,0.19043961,0.18952368,0.18952368,0.5834,   1/  3,3.56230736
8,1,7,0.18795233,0.18723872,0.18723872,0.5798,   1/  3,3.56261611
8,1,8,0.18754263,0.18665863,0.18665863,0.5678,   1/  3,3.5717535
8,1,9,0.18694186,0.1874706,0.18665863,0.5875,   2/  3,3.58617353
8,1,10,0.18620832,0.18556472,0.18556472,0.5854,   2/  3,3.62276125
8,1,11,0.18622509,0.18444694,0.18444694,0.5563,   2/  3,3.64069247
8,1,12,0.18531234,0.18797501,0.18444694,0.5786,   3/  3,3.67220354
8,2,0,0.29641857,0.24320298,0.24320298,0.3525,   0/  3,3.65921044
8,2,1,0.24333635,0.24342159,0.24320298,0.3546,   1/  3,3.68706393
8,2,2,0.24211161,0.23793623,0.23793623,0.3776,   1/  3,3.67925215
8,2,3,0.2402651,0.23673321,0.23673321,0.3977,   1/  3,3.67657828
8,2,4,0.23815094,0.2350894,0.2350894,0.3775,   1/  3,3.6814177
8,2,5,0.23473605,0.23244727,0.23244727,0.4113,   1/  3,3.68735218
8,2,6,0.23292263,0.22965118,0.22965118,0.4171,   1/  3,3.68263388
8,2,7,0.23119743,0.23577448,0.22965118,0.3998,   2/  3,3.68747425
8,2,8,0.23239883,0.23748314,0.22965118,0.3858,   3/  3,3.69432735
8,3,0,0.11804101,0.07625294,0.07625294,0.8793,   0/  3,3.84245324
8,3,1,0.07112053,0.06501303,0.06501303,0.8951,   0/  3,3.87156105
8,3,2,0.05920778,0.05306365,0.05306365,0.9109,   0/  3,3.85270762
8,3,3,0.05312877,0.05119835,0.05119835,0.9172,   0/  3,3.85864592
8,3,4,0.05023565,0.04868106,0.04868106,0.9232,   0/  3,3.86484885
8,3,5,0.04867399,0.04942343,0.04868106,0.9195,   1/  3,3.86294055
8,3,6,0.04688383,0.04836313,0.04836313,0.9203,   1/  3,3.8623085
8,3,7,0.04621222,0.04944192,0.04836313,0.9184,   2/  3,3.86143422
8,3,8,0.04549728,0.0497184,0.04836313,0.9165,   3/  3,3.87092161
8,4,0,0.29288409,0.21504874,0.21504874,0.5092,   0/  3,3.65157032
8,4,1,0.20615643,0.19866545,0.19866545,0.5618,   0/  3,3.67365122
8,4,2,0.19485631,0.18754098,0.18754098,0.6199,   0/  3,3.67944455
8,4,3,0.18378123,0.17724783,0.17724783,0.6369,   0/  3,3.67607236
8,4,4,0.17556541,0.17529962,0.17529962,0.6356,   0/  3,3.68020082
8,4,5,0.17128529,0.17277274,0.17277274,0.6451,   0/  3,3.67423129
8,4,6,0.16928435,0.16757571,0.16757571,0.6554,   0/  3,3.67865181
8,4,7,0.16756688,0.17375047,0.16757571,0.6415,   1/  3,3.68329048
8,4,8,0.16643351,0.16670122,0.16670122,0.6645,   1/  3,3.6929872
8,4,9,0.16555844,0.16535435,0.16535435,0.6639,   1/  3,3.73340225
8,4,10,0.16473237,0.17007114,0.16535435,0.653,   2/  3,3.80160713
8,4,11,0.16417775,0.1636401,0.1636401,0.666,   2/  3,3.81995463
8,4,12,0.16393931,0.16315149,0.16315149,0.6687,   2/  3,3.8719461
8,4,13,0.16340091,0.1626895,0.1626895,0.672,   2/  3,4.04767275
8,4,14,0.1633829,0.16713587,0.1626895,0.6593,   3/  3,4.0936842
8,5,0,0.13030056,0.08666481,0.08666481,0.8604,   0/  3,3.88420558
8,5,1,0.07783853,0.070626,0.070626,0.8856,   0/  3,3.9204154
8,5,2,0.06808063,0.06695208,0.06695208,0.8893,   0/  3,3.92957854
8,5,3,0.0632571,0.06632882,0.06632882,0.89,   0/  3,3.92873693
8,5,4,0.05973708,0.05752571,0.05752571,0.9071,   0/  3,3.92436528
8,5,5,0.05701954,0.05667059,0.05667059,0.9099,   0/  3,3.93124676
8,5,6,0.05477885,0.05296109,0.05296109,0.913,   0/  3,3.92348552
8,5,7,0.05297883,0.05304392,0.05296109,0.9179,   1/  3,3.92512465
8,5,8,0.05119069,0.05183676,0.05183676,0.919,   1/  3,3.94258833
8,5,9,0.05024551,0.05186938,0.05183676,0.9148,   2/  3,3.98679185
8,5,10,0.04878438,0.04920516,0.04920516,0.9228,   2/  3,4.05368805
8,5,11,0.04848992,0.04904433,0.04904433,0.9242,   2/  3,4.09995461
8,5,12,0.04779722,0.05251086,0.04904433,0.9182,   3/  3,4.16471887
8,6,0,0.25750711,0.20588172,0.20588172,0.5071,   0/  3,3.63470984
8,6,1,0.19668916,0.18490014,0.18490014,0.5702,   0/  3,3.67056751
8,6,2,0.18278946,0.17714628,0.17714628,0.6066,   0/  3,3.67248464
8,6,3,0.17481155,0.17165363,0.17165363,0.5992,   0/  3,3.66808176
8,6,4,0.16743808,0.16330205,0.16330205,0.6383,   0/  3,3.67535019
8,6,5,0.16341692,0.16355367,0.16330205,0.6405,   1/  3,3.67103314
8,6,6,0.16073666,0.16553185,0.16330205,0.6433,   2/  3,3.66855288
8,6,7,0.15626029,0.15398578,0.15398578,0.6895,   2/  3,3.6658349
8,6,8,0.15099539,0.1489385,0.1489385,0.696,   2/  3,3.68467569
8,6,9,0.14840188,0.14552661,0.14552661,0.7074,   2/  3,3.7261591
8,6,10,0.14606934,0.14394142,0.14394142,0.7201,   2/  3,3.7536726
8,6,11,0.14542643,0.14723982,0.14394142,0.7002,   3/  3,3.78189778
8,7,0,0.38672411,0.32508686,0.32508686,0.1135,   0/  3,4.00135064
8,7,1,0.3249698,0.32493853,0.32493853,0.1135,   0/  3,4.04293251
8,7,2,0.32495,0.32495882,0.32493853,0.1135,   1/  3,4.04290438
8,7,3,0.32494961,0.32497081,0.32493853,0.1135,   2/  3,4.04004407
8,7,4,0.32496023,0.32492165,0.32492165,0.1135,   2/  3,4.04461074
8,7,5,0.3249566,0.3249338,0.32492165,0.1135,   3/  3,4.0486064
8,8,0,0.25959241,0.22484666,0.22484666,0.4546,   0/  3,3.78588533
8,8,1,0.20927224,0.19958407,0.19958407,0.5872,   0/  3,3.81641555
8,8,2,0.18891501,0.19351873,0.19351873,0.6341,   0/  3,3.82251215
8,8,3,0.17966547,0.17679766,0.17679766,0.6697,   0/  3,3.81682515
8,8,4,0.17430079,0.17425461,0.17425461,0.658,   0/  3,3.81925702
8,8,5,0.17026794,0.16959114,0.16959114,0.7058,   0/  3,3.8187747
8,8,6,0.16744946,0.16965939,0.16959114,0.6979,   1/  3,3.8228848
8,8,7,0.16391458,0.1665861,0.1665861,0.7104,   1/  3,3.82030869
8,8,8,0.16088757,0.16331983,0.16331983,0.7249,   1/  3,3.8475039
8,8,9,0.15870247,0.16807572,0.16331983,0.6929,   2/  3,3.92391706
8,8,10,0.15673891,0.16268626,0.16268626,0.7285,   2/  3,3.98042774
8,8,11,0.15543451,0.16355961,0.16268626,0.6858,   3/  3,4.02076936
8,9,0,0.20093666,0.16215576,0.16215576,0.6419,   0/  3,3.79743385
8,9,1,0.14779024,0.14056622,0.14056622,0.7095,   0/  3,3.84383154
8,9,2,0.12749773,0.11835617,0.11835617,0.7849,   0/  3,3.83382225
8,9,3,0.11672786,0.10838723,0.10838723,0.8005,   0/  3,3.83733487
8,9,4,0.11283516,0.10624937,0.10624937,0.8085,   0/  3,3.83158565
8,9,5,0.11147663,0.11168817,0.10624937,0.7973,   1/  3,3.82938361
8,9,6,0.11064105,0.1079841,0.10624937,0.7978,   2/  3,3.83378386
8,9,7,0.10993073,0.11283445,0.10624937,0.7951,   3/  3,3.83702278
9,0,0,0.29899114,0.25617734,0.25617734,0.3134,   0/  3,3.59743643
